Station Name,Date,Evapo_Transpiration,Rain,Pan_Evaporation,Max_Temp,Min_Temp,Max_Humidity,Min_Humity,Ave_Wind_Speed,Solar_Radiation
LAVERTON RAAF,2009-10-23,3.9,0.0,,17.7,9.1,89,47,3.79,24.60
LAVERTON RAAF,2009-10-24,3.9,0.0,,18.4,3.5,94,53,3.91,28.25
LAVERTON RAAF,2009-10-25,4.4,0.0,,16.6,10.9,81,46,6.97,24.50
LAVERTON RAAF,2009-10-26,5.0,0.0,,19.0,10.6,81,44,6.34,28.38
LAVERTON RAAF,2009-10-27,4.6,0.0,,21.6,5.5,95,47,3.74,29.00
LAVERTON RAAF,2009-10-28,3.5,0.0,,19.7,7.9,96,57,3.44,20.93
LAVERTON RAAF,2009-10-29,5.5,0.0,,28.3,7.4,97,35,3.15,26.04
LAVERTON RAAF,2009-10-30,4.6,0.4,,28.2,16.3,93,52,5.72,14.85
LAVERTON RAAF,2009-10-31,6.2,14.8,,30.0,17.8,93,45,4.24,27.70
LAVERTON RAAF,2009-11-01,2.7,0.0,,18.6,14.6,99,70,3.02,16.04
LAVERTON RAAF,2009-11-02,5.0,0.0,,25.2,13.0,95,45,3.17,26.01
LAVERTON RAAF,2009-11-03,5.0,1.6,,21.4,12.8,88,45,8.17,22.43
LAVERTON RAAF,2009-11-04,3.8,0.0,,18.3,7.7,92,48,5.37,20.74
LAVERTON RAAF,2009-11-05,4.7,0.0,,17.5,10.9,80,45,5.14,28.20
LAVERTON RAAF,2009-11-06,5.1,0.0,,22.0,11.3,91,50,4.06,30.88
LAVERTON RAAF,2009-11-07,7.6,0.0,,32.9,10.4,97,24,4.00,30.45
LAVERTON RAAF,2009-11-08,9.0,0.0,,34.0,18.1,61,21,4.71,30.88
LAVERTON RAAF,2009-11-09,8.0,0.0,,34.1,15.1,78,23,3.64,31.04
LAVERTON RAAF,2009-11-10,7.9,0.0,,33.3,14.7,76,23,3.76,30.77
LAVERTON RAAF,2009-11-11,7.7,0.0,,32.4,15.2,82,18,3.56,30.54
LAVERTON RAAF,2009-11-12,,0.0,,28.0,14.2,89,39,3.90,
LAVERTON RAAF,2009-11-13,6.1,0.0,,27.5,12.0,89,42,3.76,30.89
LAVERTON RAAF,2009-11-14,7.7,0.0,,31.2,13.5,87,15,4.18,28.40
LAVERTON RAAF,2009-11-15,5.6,0.0,,24.3,12.8,84,40,2.84,30.84
LAVERTON RAAF,2009-11-16,,0.0,,22.2,16.5,78,48,6.46,
LAVERTON RAAF,2009-11-17,,0.0,,21.5,14.4,82,47,4.35,
LAVERTON RAAF,2009-11-18,,0.0,,30.6,11.9,82,23,3.17,
LAVERTON RAAF,2009-11-19,,0.0,,30.4,18.0,60,21,5.51,
LAVERTON RAAF,2009-11-20,,0.0,,38.3,18.5,92,15,4.89,
LAVERTON RAAF,2009-11-21,,1.4,,25.0,16.8,99,68,2.79,
LAVERTON RAAF,2009-11-22,,35.0,,19.3,14.5,100,56,5.58,
LAVERTON RAAF,2009-11-23,,11.0,,19.5,8.7,86,45,4.04,
LAVERTON RAAF,2009-11-24,,0.0,,23.7,9.2,95,34,3.09,
LAVERTON RAAF,2009-11-25,,0.0,,24.6,12.5,90,47,3.40,
LAVERTON RAAF,2009-11-26,,7.4,,26.2,15.7,100,62,3.76,
LAVERTON RAAF,2009-11-27,,13.8,,28.5,18.2,86,49,4.40,
LAVERTON RAAF,2009-11-28,4.9,1.6,,22.2,14.7,85,41,5.69,19.71
LAVERTON RAAF,2009-11-29,4.1,3.8,,20.1,13.0,95,64,5.31,25.77
LAVERTON RAAF,2009-11-30,5.1,3.0,,19.8,14.3,83,55,6.82,28.95
LAVERTON RAAF,2009-12-01,5.8,0.0,,20.2,11.9,74,46,5.52,33.63
LAVERTON RAAF,2009-12-02,6.6,0.0,,27.2,8.7,95,31,3.08,34.12
LAVERTON RAAF,2009-12-03,9.6,0.0,,32.4,14.6,83,16,8.49,21.15
LAVERTON RAAF,2009-12-04,4.9,0.0,,19.5,8.2,89,48,4.04,31.89
LAVERTON RAAF,2009-12-05,4.5,0.0,,20.7,10.6,83,50,4.61,23.21
LAVERTON RAAF,2009-12-06,5.5,0.0,,23.2,8.7,92,50,3.90,32.88
LAVERTON RAAF,2009-12-07,5.0,0.0,,22.0,14.7,83,52,3.40,27.37
LAVERTON RAAF,2009-12-08,2.7,6.6,,16.7,13.4,95,61,4.12,13.38
LAVERTON RAAF,2009-12-09,6.6,5.6,,24.6,7.6,91,31,4.67,34.19
LAVERTON RAAF,2009-12-10,6.0,0.0,,24.5,11.7,92,32,6.46,22.88
LAVERTON RAAF,2009-12-11,5.8,2.4,,21.4,8.6,87,33,6.45,28.71
LAVERTON RAAF,2009-12-12,4.8,0.0,,22.7,12.3,82,48,5.66,20.09
LAVERTON RAAF,2009-12-13,4.1,0.0,,20.1,14.1,90,61,5.10,22.61
LAVERTON RAAF,2009-12-14,5.4,0.0,,19.3,13.6,85,54,4.41,34.35
LAVERTON RAAF,2009-12-15,7.1,0.0,,28.2,10.0,91,23,3.01,35.24
LAVERTON RAAF,2009-12-16,11.7,0.0,,39.3,15.7,84,10,5.94,31.95
LAVERTON RAAF,2009-12-17,3.1,0.0,,21.4,18.2,96,52,5.07,9.77
LAVERTON RAAF,2009-12-18,6.2,10.0,,24.1,8.1,93,37,5.26,32.87
LAVERTON RAAF,2009-12-19,5.0,0.0,,19.9,14.1,83,49,5.80,26.21
LAVERTON RAAF,2009-12-20,5.5,0.0,,20.3,14.6,81,49,3.92,31.77
LAVERTON RAAF,2009-12-21,6.4,0.0,,25.0,8.5,93,28,3.34,34.13
LAVERTON RAAF,2009-12-22,5.9,0.0,,24.4,12.6,93,50,3.91,33.66
LAVERTON RAAF,2009-12-23,9.9,0.0,,40.0,12.7,92,13,3.83,31.58
LAVERTON RAAF,2009-12-24,4.4,0.0,,25.8,20.1,94,34,4.75,10.80
LAVERTON RAAF,2009-12-25,5.3,7.8,,19.5,13.5,76,46,5.65,28.16
LAVERTON RAAF,2009-12-26,5.8,0.0,,20.9,14.4,80,51,5.38,33.65
LAVERTON RAAF,2009-12-27,4.7,0.0,,23.2,12.3,91,56,3.92,25.78
LAVERTON RAAF,2009-12-28,5.5,0.0,,24.2,14.9,92,55,3.85,30.77
LAVERTON RAAF,2009-12-29,6.1,0.0,,24.3,14.7,87,56,4.11,34.71
LAVERTON RAAF,2009-12-30,9.6,0.0,,38.5,13.8,93,16,3.55,34.52
LAVERTON RAAF,2009-12-31,11.1,0.0,,37.6,20.2,92,26,8.15,31.92
LAVERTON RAAF,2010-01-01,2.4,7.4,,18.7,18.3,97,81,3.75,12.68
LAVERTON RAAF,2010-01-02,4.2,9.4,,21.4,14.9,98,52,6.07,20.35
LAVERTON RAAF,2010-01-03,5.4,0.0,,20.1,12.7,70,47,5.81,26.99
LAVERTON RAAF,2010-01-04,6.3,0.0,,24.0,15.0,86,43,3.61,34.37
LAVERTON RAAF,2010-01-05,5.4,0.0,,23.0,13.3,96,61,4.42,33.98
LAVERTON RAAF,2010-01-06,5.5,0.0,,22.0,13.3,86,47,4.44,31.12
LAVERTON RAAF,2010-01-07,6.2,0.0,,22.7,15.0,83,47,4.55,34.79
LAVERTON RAAF,2010-01-08,9.2,0.0,,36.9,10.7,90,16,3.99,31.74
LAVERTON RAAF,2010-01-09,11.2,0.0,,39.3,16.9,89,9,5.04,34.16
LAVERTON RAAF,2010-01-10,7.2,0.0,,30.0,14.0,90,35,3.59,33.90
LAVERTON RAAF,2010-01-11,12.0,0.0,,44.7,15.3,96,12,4.79,31.58
LAVERTON RAAF,2010-01-12,9.3,0.0,,36.3,25.3,91,19,7.39,20.11
LAVERTON RAAF,2010-01-13,5.5,0.6,,22.6,15.2,77,41,5.80,23.18
LAVERTON RAAF,2010-01-14,6.0,0.0,,21.9,15.5,75,45,4.89,31.68
LAVERTON RAAF,2010-01-15,5.9,0.0,,25.2,15.7,87,50,4.37,30.98
LAVERTON RAAF,2010-01-16,7.3,0.0,,30.3,15.6,95,35,4.86,31.21
LAVERTON RAAF,2010-01-17,6.3,0.0,,21.9,10.9,78,32,9.09,23.64
LAVERTON RAAF,2010-01-18,5.3,0.2,,20.2,9.5,87,45,8.69,28.03
LAVERTON RAAF,2010-01-19,6.0,3.6,,23.1,11.6,77,38,6.05,27.95
LAVERTON RAAF,2010-01-20,6.7,0.0,,30.0,12.8,86,30,4.15,25.84
LAVERTON RAAF,2010-01-21,5.5,0.0,,26.1,15.3,92,43,2.85,28.04
LAVERTON RAAF,2010-01-22,11.1,0.0,,39.5,18.6,72,9,6.74,17.61
LAVERTON RAAF,2010-01-23,5.4,0.0,,20.9,16.3,87,46,6.76,27.43
LAVERTON RAAF,2010-01-24,5.3,0.0,,21.6,13.6,72,51,4.15,28.86
LAVERTON RAAF,2010-01-25,5.9,0.0,,23.1,15.5,81,48,4.03,32.18
LAVERTON RAAF,2010-01-26,5.1,0.0,,24.4,10.3,90,60,4.51,29.93
LAVERTON RAAF,2010-01-27,5.6,0.0,,21.7,16.1,79,46,5.42,27.92
LAVERTON RAAF,2010-01-28,5.1,0.0,,25.5,12.9,89,55,4.70,25.72
LAVERTON RAAF,2010-01-29,5.5,0.0,,21.9,17.1,90,47,6.59,28.61
LAVERTON RAAF,2010-01-30,7.3,0.0,,32.0,11.0,87,36,3.85,32.00
LAVERTON RAAF,2010-01-31,10.8,0.0,,38.1,16.9,80,24,7.93,25.05
LAVERTON RAAF,2010-02-01,6.0,0.6,,22.8,16.2,85,42,6.00,30.36
LAVERTON RAAF,2010-02-02,8.4,0.0,,34.8,15.6,83,20,4.06,30.21
LAVERTON RAAF,2010-02-03,8.1,0.0,,33.3,18.6,80,26,4.64,28.59
LAVERTON RAAF,2010-02-04,5.1,0.0,,29.9,22.4,93,36,4.82,13.57
LAVERTON RAAF,2010-02-05,3.3,8.0,,20.7,16.7,95,58,6.41,13.12
LAVERTON RAAF,2010-02-06,5.5,0.0,,24.5,15.9,75,57,6.80,25.61
LAVERTON RAAF,2010-02-07,6.7,0.0,,31.1,11.3,95,37,3.50,30.88
LAVERTON RAAF,2010-02-08,7.0,0.0,,33.1,15.0,98,38,3.64,30.65
LAVERTON RAAF,2010-02-09,6.1,0.0,,31.0,17.8,97,42,3.37,27.53
LAVERTON RAAF,2010-02-10,4.7,0.0,,31.7,18.1,94,43,2.80,17.28
LAVERTON RAAF,2010-02-11,5.1,0.4,,31.2,17.8,98,43,3.74,18.34
LAVERTON RAAF,2010-02-12,3.5,18.2,,22.1,18.7,97,66,5.75,17.07
LAVERTON RAAF,2010-02-13,3.4,0.0,,21.8,18.0,87,71,5.47,15.68
LAVERTON RAAF,2010-02-14,4.9,0.0,,26.0,17.2,86,60,6.10,22.20
LAVERTON RAAF,2010-02-15,5.6,0.0,,25.1,19.2,81,55,7.68,24.55
LAVERTON RAAF,2010-02-16,6.1,0.0,,25.0,16.9,82,49,5.26,30.45
LAVERTON RAAF,2010-02-17,5.5,0.0,,24.9,13.3,94,50,4.53,29.90
LAVERTON RAAF,2010-02-18,5.3,0.0,,24.0,17.9,91,53,4.82,28.54
LAVERTON RAAF,2010-02-19,8.0,0.0,,33.4,14.4,96,26,4.98,29.35
LAVERTON RAAF,2010-02-20,10.3,0.0,,35.3,21.6,46,22,6.82,26.56
LAVERTON RAAF,2010-02-21,7.3,0.0,,28.4,20.0,77,27,5.38,27.69
LAVERTON RAAF,2010-02-22,7.9,0.0,,29.4,18.2,79,27,7.34,25.80
LAVERTON RAAF,2010-02-23,5.1,0.0,,22.1,10.5,76,46,6.00,25.16
LAVERTON RAAF,2010-02-24,5.3,0.0,,22.7,9.6,88,36,4.19,28.77
LAVERTON RAAF,2010-02-25,5.2,0.0,,24.1,12.9,84,47,3.52,28.51
LAVERTON RAAF,2010-02-26,8.0,0.0,,34.4,13.1,90,23,4.98,26.52
LAVERTON RAAF,2010-02-27,3.7,0.0,,21.2,21.0,91,43,5.47,11.07
LAVERTON RAAF,2010-02-28,4.4,0.0,,19.8,15.2,87,43,6.76,19.38
LAVERTON RAAF,2010-03-01,4.6,0.6,,20.1,13.5,72,51,6.93,20.00
LAVERTON RAAF,2010-03-02,4.4,0.0,,21.2,14.4,74,52,4.42,21.64
LAVERTON RAAF,2010-03-03,4.9,0.0,,25.4,16.7,89,47,3.10,26.30
LAVERTON RAAF,2010-03-04,6.5,0.0,,32.0,13.5,93,25,4.21,22.52
LAVERTON RAAF,2010-03-05,4.3,0.0,,28.1,17.8,80,49,3.71,14.75
LAVERTON RAAF,2010-03-06,3.7,0.0,,26.1,15.8,96,52,3.39,15.66
LAVERTON RAAF,2010-03-07,3.3,23.6,,26.2,17.3,99,61,3.44,14.47
LAVERTON RAAF,2010-03-08,3.7,31.8,,22.3,16.2,99,56,4.71,19.34
LAVERTON RAAF,2010-03-09,4.5,3.0,,20.1,15.2,94,40,7.95,19.42
LAVERTON RAAF,2010-03-10,3.9,0.6,,18.8,12.8,80,54,5.91,19.66
LAVERTON RAAF,2010-03-11,4.1,0.0,,20.1,13.3,78,53,4.56,22.49
LAVERTON RAAF,2010-03-12,4.2,0.0,,23.6,9.2,94,52,3.00,25.51
LAVERTON RAAF,2010-03-13,4.9,0.0,,26.5,10.7,97,39,3.19,25.62
LAVERTON RAAF,2010-03-14,5.4,0.0,,28.1,11.0,93,28,3.22,24.96
LAVERTON RAAF,2010-03-15,5.7,0.0,,29.6,13.2,81,25,3.15,24.69
LAVERTON RAAF,2010-03-16,6.1,0.0,,32.2,17.9,83,27,3.33,24.16
LAVERTON RAAF,2010-03-17,6.4,0.0,,34.2,17.0,89,27,3.99,21.74
LAVERTON RAAF,2010-03-18,4.4,0.0,,31.4,19.1,86,33,2.89,14.10
LAVERTON RAAF,2010-03-19,5.8,0.0,,30.0,21.2,81,30,4.66,18.27
LAVERTON RAAF,2010-03-20,4.2,0.0,,24.0,17.0,84,47,3.00,22.53
LAVERTON RAAF,2010-03-21,5.1,0.0,,24.0,15.1,85,37,6.64,18.50
LAVERTON RAAF,2010-03-22,3.9,0.0,,21.2,8.5,91,44,3.75,22.67
LAVERTON RAAF,2010-03-23,3.8,0.0,,23.0,10.0,88,51,4.16,20.37
LAVERTON RAAF,2010-03-24,3.5,0.0,,21.8,15.2,88,59,3.75,20.28
LAVERTON RAAF,2010-03-25,5.8,0.0,,31.5,13.8,91,23,3.47,22.57
LAVERTON RAAF,2010-03-26,4.8,0.0,,27.6,15.3,87,30,3.68,18.93
LAVERTON RAAF,2010-03-27,2.6,0.2,,20.6,16.8,92,64,3.74,12.67
LAVERTON RAAF,2010-03-28,4.4,0.0,,27.5,15.4,88,37,4.96,10.77
LAVERTON RAAF,2010-03-29,2.7,7.4,,21.8,16.6,96,72,3.96,16.43
LAVERTON RAAF,2010-03-30,3.2,3.6,,20.2,11.5,92,59,4.40,19.70
LAVERTON RAAF,2010-03-31,3.2,0.0,,21.2,10.5,95,55,3.51,19.65
LAVERTON RAAF,2010-04-01,3.2,0.0,,21.7,12.3,97,56,3.86,18.93
LAVERTON RAAF,2010-04-02,3.2,0.0,,20.4,15.1,81,62,5.53,15.37
LAVERTON RAAF,2010-04-03,3.3,0.0,,21.6,11.1,87,57,4.08,19.18
LAVERTON RAAF,2010-04-04,3.4,0.0,,23.7,9.4,94,44,2.85,19.42
LAVERTON RAAF,2010-04-05,4.6,0.0,,27.1,12.6,87,36,4.20,19.27
LAVERTON RAAF,2010-04-06,3.8,0.0,,26.0,14.7,91,37,4.20,11.57
LAVERTON RAAF,2010-04-07,3.3,7.8,,25.2,16.0,96,51,3.82,14.77
LAVERTON RAAF,2010-04-08,2.9,0.0,,22.1,15.6,93,61,4.76,15.08
LAVERTON RAAF,2010-04-09,2.3,0.0,,20.5,11.2,96,63,2.18,15.02
LAVERTON RAAF,2010-04-10,2.9,0.6,,22.4,13.9,94,54,3.76,13.71
LAVERTON RAAF,2010-04-11,3.5,2.2,,16.8,11.6,90,46,9.46,16.22
LAVERTON RAAF,2010-04-12,2.8,0.6,,17.7,9.8,86,59,6.86,14.63
LAVERTON RAAF,2010-04-13,2.4,1.4,,16.9,10.5,84,60,4.47,12.26
LAVERTON RAAF,2010-04-14,2.3,0.0,,17.6,9.8,87,57,3.31,13.19
LAVERTON RAAF,2010-04-15,2.2,0.0,,18.5,12.3,90,68,3.82,13.08
LAVERTON RAAF,2010-04-16,3.7,0.0,,25.7,14.4,87,35,2.90,18.29
LAVERTON RAAF,2010-04-17,4.4,0.0,,28.0,9.3,89,29,3.74,17.11
LAVERTON RAAF,2010-04-18,4.1,0.0,,28.1,14.0,83,35,3.47,16.98
LAVERTON RAAF,2010-04-19,3.7,0.0,,28.5,13.9,86,35,3.09,14.66
LAVERTON RAAF,2010-04-20,4.7,0.0,,30.7,16.7,90,31,4.18,15.85
LAVERTON RAAF,2010-04-21,2.2,1.4,,22.2,15.4,98,69,2.66,15.36
LAVERTON RAAF,2010-04-22,4.5,0.0,,30.7,12.6,99,34,4.15,15.74
LAVERTON RAAF,2010-04-23,4.0,0.2,,27.3,19.6,90,37,5.09,8.98
LAVERTON RAAF,2010-04-24,4.2,2.0,,24.1,18.0,80,40,6.33,12.44
LAVERTON RAAF,2010-04-25,2.7,0.0,,19.3,8.3,95,47,4.49,14.73
LAVERTON RAAF,2010-04-26,3.1,1.4,,20.1,6.1,93,34,3.85,16.48
LAVERTON RAAF,2010-04-27,2.0,0.2,,16.5,11.5,92,56,4.02,9.85
LAVERTON RAAF,2010-04-28,2.8,0.2,,18.8,6.5,91,53,6.62,12.26
LAVERTON RAAF,2010-04-29,2.5,1.2,,18.3,11.7,89,57,5.74,12.94
LAVERTON RAAF,2010-04-30,1.7,0.0,,17.7,10.7,94,63,2.77,11.50
LAVERTON RAAF,2010-05-01,3.0,0.0,,21.4,6.2,99,46,4.60,16.06
LAVERTON RAAF,2010-05-02,2.4,0.0,,18.8,13.7,89,51,4.37,10.12
LAVERTON RAAF,2010-05-03,3.3,0.0,,23.7,5.3,97,39,4.14,14.98
LAVERTON RAAF,2010-05-04,4.8,0.0,,25.3,9.8,90,32,7.46,12.35
LAVERTON RAAF,2010-05-05,2.3,5.4,,16.2,6.2,88,52,5.53,13.27
LAVERTON RAAF,2010-05-06,2.3,2.0,,17.6,10.7,96,48,4.28,14.12
LAVERTON RAAF,2010-05-07,2.0,0.0,,19.8,7.3,99,62,4.60,10.46
LAVERTON RAAF,2010-05-08,2.1,4.2,,19.3,10.5,99,53,2.98,14.49
LAVERTON RAAF,2010-05-09,2.8,0.0,,22.5,10.8,87,49,4.57,13.04
LAVERTON RAAF,2010-05-10,3.2,0.0,,21.2,13.3,77,51,5.53,14.05
LAVERTON RAAF,2010-05-11,2.1,2.4,,13.9,7.0,93,56,6.89,13.58
LAVERTON RAAF,2010-05-12,1.7,0.0,,14.7,6.9,93,61,5.11,11.00
LAVERTON RAAF,2010-05-13,1.1,0.0,,15.0,6.6,97,81,4.85,11.04
LAVERTON RAAF,2010-05-14,1.1,0.2,,14.5,8.1,99,74,2.99,9.71
LAVERTON RAAF,2010-05-15,1.4,0.0,,17.0,11.6,95,57,1.86,11.27
LAVERTON RAAF,2010-05-16,1.3,0.0,,16.2,2.6,99,68,2.26,13.70
LAVERTON RAAF,2010-05-17,1.2,0.0,,16.0,4.8,99,67,1.85,12.99
LAVERTON RAAF,2010-05-18,1.5,0.0,,17.5,3.1,99,55,1.96,13.53
LAVERTON RAAF,2010-05-19,1.5,0.0,,16.9,3.1,92,55,2.11,13.38
LAVERTON RAAF,2010-05-20,1.4,0.0,,16.7,4.2,95,57,2.42,12.37
LAVERTON RAAF,2010-05-21,1.3,0.0,,14.9,8.9,96,57,2.52,10.86
LAVERTON RAAF,2010-05-22,1.4,0.0,,13.8,1.5,96,57,2.84,13.30
LAVERTON RAAF,2010-05-23,2.1,0.0,,17.9,0.1,95,39,2.94,13.13
LAVERTON RAAF,2010-05-24,1.3,0.0,,15.4,5.5,93,55,2.58,7.35
LAVERTON RAAF,2010-05-25,0.8,3.0,,14.6,11.2,97,86,2.12,8.43
LAVERTON RAAF,2010-05-26,1.3,1.2,,16.9,9.1,99,70,2.69,12.39
LAVERTON RAAF,2010-05-27,1.4,0.0,,19.0,8.2,99,62,3.02,9.82
LAVERTON RAAF,2010-05-28,1.5,0.4,,17.6,9.5,91,65,4.07,9.43
LAVERTON RAAF,2010-05-29,0.9,3.6,,15.7,12.2,98,80,3.02,9.32
LAVERTON RAAF,2010-05-30,1.3,0.8,,17.0,11.9,99,71,4.81,9.15
LAVERTON RAAF,2010-05-31,1.7,0.0,,16.8,12.7,86,66,4.68,11.78
LAVERTON RAAF,2010-06-01,1.2,0.0,,17.1,5.9,99,64,2.03,11.94
LAVERTON RAAF,2010-06-02,1.2,0.0,,16.9,8.0,98,54,2.09,11.58
LAVERTON RAAF,2010-06-03,0.9,0.0,,15.5,3.6,99,74,2.19,11.69
LAVERTON RAAF,2010-06-04,0.6,0.2,,11.8,4.0,99,87,2.00,7.60
LAVERTON RAAF,2010-06-05,0.9,0.0,,13.6,2.8,99,77,4.53,8.77
LAVERTON RAAF,2010-06-06,1.4,5.4,,14.7,7.1,95,63,4.53,11.08
LAVERTON RAAF,2010-06-07,0.8,1.4,,13.3,5.1,98,72,2.46,10.21
LAVERTON RAAF,2010-06-08,1.6,0.0,,14.8,8.3,92,48,4.03,10.31
LAVERTON RAAF,2010-06-09,1.7,3.4,,12.9,8.0,89,62,7.34,11.01
LAVERTON RAAF,2010-06-10,1.6,0.8,,14.8,5.8,90,60,5.15,10.25
LAVERTON RAAF,2010-06-11,1.3,0.2,,14.1,8.0,95,68,5.26,9.39
LAVERTON RAAF,2010-06-12,1.1,4.0,,12.6,6.4,94,64,4.14,9.88
LAVERTON RAAF,2010-06-13,1.2,0.0,,12.3,8.1,85,60,3.05,7.81
LAVERTON RAAF,2010-06-14,0.9,0.0,,13.6,7.9,92,64,1.95,11.11
LAVERTON RAAF,2010-06-15,1.1,0.0,,13.8,2.4,93,53,2.35,10.11
LAVERTON RAAF,2010-06-16,1.3,0.0,,15.1,0.9,96,72,6.36,8.31
LAVERTON RAAF,2010-06-17,1.8,0.0,,13.8,9.4,90,61,8.16,9.50
LAVERTON RAAF,2010-06-18,1.9,4.4,,15.4,6.4,85,57,5.93,11.12
LAVERTON RAAF,2010-06-19,1.8,2.0,,15.9,8.5,90,56,5.44,10.86
LAVERTON RAAF,2010-06-20,0.9,0.0,,14.4,10.9,98,74,3.37,8.46
LAVERTON RAAF,2010-06-21,1.1,0.2,,15.0,3.1,99,55,2.15,11.43
LAVERTON RAAF,2010-06-22,0.7,0.0,,12.8,0.6,99,63,1.22,11.17
LAVERTON RAAF,2010-06-23,1.4,0.0,,17.4,1.2,98,50,2.91,9.52
LAVERTON RAAF,2010-06-24,1.8,0.2,,16.4,6.9,86,63,6.79,10.42
LAVERTON RAAF,2010-06-25,1.4,0.2,,15.8,13.0,94,71,6.61,6.54
LAVERTON RAAF,2010-06-26,1.0,7.6,,12.2,4.1,93,71,4.80,10.42
LAVERTON RAAF,2010-06-27,1.1,1.0,,12.8,2.6,96,62,3.40,11.07
LAVERTON RAAF,2010-06-28,1.9,0.0,,12.3,1.4,91,46,5.86,11.36
LAVERTON RAAF,2010-06-29,1.4,0.0,,9.9,5.5,82,65,6.47,7.17
LAVERTON RAAF,2010-06-30,1.4,6.0,,13.4,6.4,93,60,5.32,10.60
LAVERTON RAAF,2010-07-01,1.0,0.0,,12.5,6.5,89,71,3.38,6.90
LAVERTON RAAF,2010-07-02,1.2,0.0,,13.6,5.8,90,63,3.33,7.29
LAVERTON RAAF,2010-07-03,1.2,0.2,,14.2,4.8,94,66,4.55,9.53
LAVERTON RAAF,2010-07-04,0.9,0.0,,12.8,3.9,98,63,2.01,5.93
LAVERTON RAAF,2010-07-05,0.9,0.0,,13.1,4.5,92,54,1.65,7.77
LAVERTON RAAF,2010-07-06,1.2,0.0,,12.8,0.8,95,54,3.32,10.66
LAVERTON RAAF,2010-07-07,0.7,0.0,,13.3,3.8,96,78,2.41,7.60
LAVERTON RAAF,2010-07-08,0.9,0.0,,13.1,7.5,97,57,1.74,7.20
LAVERTON RAAF,2010-07-09,1.3,0.0,,15.1,1.0,96,56,3.32,10.86
LAVERTON RAAF,2010-07-10,1.8,0.0,,15.1,3.1,89,63,7.36,4.44
LAVERTON RAAF,2010-07-11,1.9,0.0,,16.8,8.3,86,56,5.04,10.63
LAVERTON RAAF,2010-07-12,1.9,0.0,,16.6,6.9,92,48,4.39,10.90
LAVERTON RAAF,2010-07-13,2.0,0.0,,15.7,8.5,89,58,6.80,7.55
LAVERTON RAAF,2010-07-14,1.8,1.0,,13.1,7.6,91,59,7.36,8.32
LAVERTON RAAF,2010-07-15,1.5,4.0,,14.1,4.4,91,62,4.69,9.68
LAVERTON RAAF,2010-07-16,1.2,0.0,,14.3,8.0,83,57,2.05,8.03
LAVERTON RAAF,2010-07-17,1.5,0.0,,14.4,2.1,91,60,4.19,8.01
LAVERTON RAAF,2010-07-18,1.4,0.0,,12.6,6.9,96,58,4.28,5.60
LAVERTON RAAF,2010-07-19,1.2,4.4,,12.6,2.7,98,56,3.00,9.78
LAVERTON RAAF,2010-07-20,1.1,0.2,,13.7,1.6,94,68,3.29,9.30
LAVERTON RAAF,2010-07-21,1.0,0.4,,13.8,2.2,99,68,2.70,11.11
LAVERTON RAAF,2010-07-22,0.8,0.4,,14.1,2.9,99,82,3.38,7.95
LAVERTON RAAF,2010-07-23,0.8,0.8,,12.4,8.7,99,68,1.71,5.68
LAVERTON RAAF,2010-07-24,1.0,0.0,,12.9,8.0,92,71,2.54,6.51
LAVERTON RAAF,2010-07-25,1.2,0.0,,14.6,6.9,94,67,2.64,11.37
LAVERTON RAAF,2010-07-26,1.3,0.0,,14.5,3.1,99,62,2.84,12.13
LAVERTON RAAF,2010-07-27,1.0,0.0,,13.5,0.7,98,69,2.08,12.23
LAVERTON RAAF,2010-07-28,0.7,0.0,,11.0,4.8,99,83,1.23,7.09
LAVERTON RAAF,2010-07-29,1.0,6.6,,14.8,7.2,99,73,2.64,6.23
LAVERTON RAAF,2010-07-30,,0.4,,18.0,9.1,86,57,5.54,
LAVERTON RAAF,2010-07-31,,0.0,,16.2,9.9,88,46,5.88,
LAVERTON RAAF,2010-08-01,2.0,4.4,,13.0,6.9,92,57,8.16,11.10
LAVERTON RAAF,2010-08-02,1.6,4.6,,14.4,7.7,97,68,7.58,10.91
LAVERTON RAAF,2010-08-03,1.3,1.4,,12.3,8.5,98,62,4.04,7.71
LAVERTON RAAF,2010-08-04,1.3,0.0,,13.0,8.1,96,65,3.68,6.33
LAVERTON RAAF,2010-08-05,1.6,6.8,,13.0,3.4,95,62,5.51,9.86
LAVERTON RAAF,2010-08-06,1.4,1.0,,13.4,5.0,96,63,3.51,11.91
LAVERTON RAAF,2010-08-07,1.6,0.0,,14.7,2.8,96,51,2.83,11.55
LAVERTON RAAF,2010-08-08,2.0,0.0,,14.1,3.0,91,53,5.35,13.62
LAVERTON RAAF,2010-08-09,1.8,0.2,,14.6,6.8,95,49,3.28,12.15
LAVERTON RAAF,2010-08-10,0.6,0.8,,10.4,2.3,99,94,2.47,5.25
LAVERTON RAAF,2010-08-11,0.9,5.4,,10.6,5.2,99,79,3.74,6.17
LAVERTON RAAF,2010-08-12,1.7,17.4,,13.9,7.8,99,69,8.55,11.74
LAVERTON RAAF,2010-08-13,1.3,1.6,,13.3,8.6,96,71,3.06,8.79
LAVERTON RAAF,2010-08-14,2.4,0.2,,15.2,9.2,84,61,8.48,8.47
LAVERTON RAAF,2010-08-15,1.7,0.0,,15.8,9.7,88,73,6.20,6.69
LAVERTON RAAF,2010-08-16,2.1,4.8,,12.0,7.0,92,55,7.23,14.00
